INTERCLASSE;CODE_UN;CODICIONE;NOME_CORSO;COD_CLASSE;DES_CLASSE;ID_COMUNE;COMUNE;ID_REGIONE_MACRO_ISTAT;REGIONE_MACRO_ISTAT;ID_CLASSE;DURATA;ANNO;CODICE;DESCRIZIONE;NUMERATORE;DENOMINATORE;INDICATORE;NUM_ATENEO;DEN_ATENEO;IND_ATENEO;NUM_ITA_NOTELE;DEN_ITA_NOTELE;IND_ITA_NOTELE;NUM_AREA_NOTELE;DEN_AREA_NOTELE;IND_AREA_NOTELE;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC15BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 1/3 dei CFU previsti al I anno **;39;46;,8478260869565217391304347826086956521739;0;0;0;32,60526315789473684210526315789473684211;40,07894736842105263157894736842105263158;,8135259356533158240315167432698621142483;43,18181818181818181818181818181818181818;50,36363636363636363636363636363636363636;,8574007220216606498194945848375451263538;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC16;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 40 CFU al I anno**;19;46;,4130434782608695652173913043478260869565;0;0;0;16,39473684210526315789473684210526315789;40,07894736842105263157894736842105263158;,4090610636900853578463558765594221930399;22,63636363636363636363636363636363636364;50,36363636363636363636363636363636363636;,4494584837545126353790613718411552346571;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC16BIS;Percentuale di studenti che proseguono al II anno nello stesso corso di studio avendo acquisito almeno 2/3 dei CFU previsti al I anno **;19;46;,4130434782608695652173913043478260869565;0;0;0;16,97368421052631578947368421052631578947;40,07894736842105263157894736842105263158;,4235062376887721602101116217990807616545;22,72727272727272727272727272727272727273;50,36363636363636363636363636363636363636;,4512635379061371841155234657039711191337;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC17;Percentuale di immatricolati (L, LM, LMCU) che si laureano entro un anno oltre la durata normale del corso nello stesso corso di studio**;44;53;,8301886792452830188679245283018867924528;0;0;0;30,97222222222222222222222222222222222222;40,69444444444444444444444444444444444444;,7610921501706484641638225255972696245734;33,3;42,7;,7798594847775175644028103044496487119438;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;42;50;,84;0;0;0;30,05882352941176470588235294117647058824;36,85294117647058823529411764705882352941;,8156424581005586592178770949720670391063;30,4;36,9;,8238482384823848238482384823848238482385;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;2296;3380;,6792899408284023668639053254437869822485;0;0;0;1538,128205128205128205128205128205128205;2172,823076923076923076923076923076923077;,7078939014704962585599969789981366554912;1182,583333333333333333333333333333333333;1716,5;,6889503835323817846392853675114088746478;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;2572;3380;,7609467455621301775147928994082840236686;0;0;0;1652,974358974358974358974358974358974359;2172,823076923076923076923076923076923077;,7607496332904964709741904954089032229133;1287,75;1716,5;,750218467812408971744829595106321002039;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;2572;3380;,7609467455621301775147928994082840236686;0;0;0;1723,179487179487179487179487179487179487;2172,823076923076923076923076923076923077;,7930601922820482864665016916430355876379;1344,75;1716,5;,783425575298572676958928051267113311972;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC21;Percentuale di studenti che proseguono la carriera nel sistema universitario al II anno**;46;46;1;0;0;0;39,07894736842105263157894736842105263158;40,07894736842105263157894736842105263158;,9750492449113591595535128036769533814839;48,90909090909090909090909090909090909091;50,36363636363636363636363636363636363636;,9711191335740072202166064981949458483755;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC22;Percentuale di immatricolati (L, LM, LMCU) che si laureano, nel CdS, entro la durata normale del corso**;35;55;,6363636363636363636363636363636363636364;0;0;0;20,27027027027027027027027027027027027027;41,51351351351351351351351351351351351351;,48828125;25,9;50;,518;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC23;Percentuale di immatricolati (L, LM, LMCU) che proseguono la carriera al secondo anno in un differente CdS dellAteneo **;0;46;0;0;0;0;,1052631578947368421052631578947368421053;40,07894736842105263157894736842105263158;,002626395272488509520682862770847012475378;,1818181818181818181818181818181818181818;50,36363636363636363636363636363636363636;,003610108303249097472924187725631768953068;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC24;Percentuale di abbandoni del CdS dopo N+1 anni**;2;53;,037735849056603773584905660377358490566;0;0;0;1,86111111111111111111111111111111111111;40,69444444444444444444444444444444444444;,0457337883959044368600682593856655290102;2;42,7;,0468384074941451990632318501170960187354;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;44;50;,88;0;0;0;34,58823529411764705882352941176470588235;36,85294117647058823529411764705882352941;,9385474860335195530726256983240223463687;34,5;36,9;,9349593495934959349593495934959349593496;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC26;Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);30;33;,9090909090909090909090909090909090909091;0;0;0;18,15625;21,59375;,840810419681620839363241678726483357453;19,11111111111111111111111111111111111111;22,55555555555555555555555555555555555556;,8472906403940886699507389162561576354678;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC26BIS;Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);29;32;,90625;0;0;0;18,22580645161290322580645161290322580645;21,83870967741935483870967741935483870968;,8345642540620384047267355982274741506645;18,66666666666666666666666666666666666667;22,22222222222222222222222222222222222222;,8400000000000000000000000000000000000002;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC26TER;Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;29;32;,90625;0;0;0;18,22580645161290322580645161290322580645;21,25806451612903225806451612903225806452;,8573596358118361153262518968133535660089;18,66666666666666666666666666666666666667;21,66666666666666666666666666666666666667;,8615384615384615384615384615384615384616;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);146;28,16666666666666666666666666666666666667;5,1834319526627218934911242603550295858;0;0;0;116,384615384615384615384615384615384615;17,47329059829059829059829059829059829062;6,66071537756037908896361968816875573216;126,416666666666666666666666666666666667;13,1319444444444444444444444444444444445;9,62665256478053939714436805922792173452;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2021;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);48;20,56666666666666666666666666666666666667;2,33387358184764991896272285251215559157;0;0;0;43,71794871794871794871794871794871794872;12,06816239316239316239316239316239316236;3,62258538571858566900972042706138564777;54;11,01805555555555555555555555555555555558;4,90104626244800201689146602798436909113;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00a;Avvii di carriera al primo anno* (L, LMCU, LM);50;0;50;0;0;0;40,87179487179487179487179487179487179487;0;40,87179487179487179487179487179487179487;42,5;0;42,5;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00c;Se LM, Iscritti per la prima volta a LM;50;0;50;0;0;0;38,74358974358974358974358974358974358974;0;38,74358974358974358974358974358974358974;39,91666666666666666666666666666666666667;0;39,91666666666666666666666666666666666667;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00d;Iscritti (L, LMCU, LM);138;0;138;0;0;0;117,282051282051282051282051282051282051;0;117,282051282051282051282051282051282051;125;0;125;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00e;Iscritti Regolari ai fini del CSTD (L, LMCU, LM);99;0;99;0;0;0;81,58974358974358974358974358974358974359;0;81,58974358974358974358974358974358974359;91,08333333333333333333333333333333333333;0;91,08333333333333333333333333333333333333;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00f;Iscritti Regolari ai fini del CSTD, immatricolati puri ** al CdS in oggetto (L, LMCU, LM);97;0;97;0;0;0;77,58974358974358974358974358974358974359;0;77,58974358974358974358974358974358974359;85,5;0;85,5;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00g;laureati (L, LM, LMCU) entro la durata normale del corso*;37;0;37;0;0;0;23,55555555555555555555555555555555555556;0;23,55555555555555555555555555555555555556;27,7;0;27,7;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC00h;laureati (L, LM, LMCU);50;0;50;0;0;0;37,08333333333333333333333333333333333333;0;37,08333333333333333333333333333333333333;41,5;0;41,5;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC02;Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso*;37;50;,74;0;0;0;23,55555555555555555555555555555555555556;37,08333333333333333333333333333333333333;,6352059925093632958801498127340823970039;27,7;41,5;,6674698795180722891566265060240963855422;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC02BIS;Percentuale di laureati (L, LM, LMCU) entro un anno oltre la durata normale del corso;44;50;,88;0;0;0;33,05555555555555555555555555555555555556;37,08333333333333333333333333333333333333;,8913857677902621722846441947565543071163;37,4;41,5;,9012048192771084337349397590361445783133;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC04;Percentuale iscritti al primo anno (LM) laureati in altro Ateneo*;14;50;,28;0;0;0;12,23076923076923076923076923076923076923;40,87179487179487179487179487179487179487;,2992471769134253450439146800501882057716;18,75;42,5;,4411764705882352941176470588235294117647;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC05;Rapporto studenti regolari/docenti (professori a tempo indeterminato, ricercatori a tempo indeterminato, ricercatori di tipo a e tipo b)*;99;45;2,2;0;0;0;82,74358974358974358974358974358974358974;33,38461538461538461538461538461538461538;2,47849462365591397849462365591397849462;94,83333333333333333333333333333333333333;27;3,51234567901234567901234567901234567901;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC07;Percentuale di Laureati occupati a tre anni dal Titolo (LM, LMCU) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);35;36;,9722222222222222222222222222222222222222;0;0;0;16,77419354838709677419354838709677419355;18,5483870967741935483870967741935483871;,9043478260869565217391304347826086956521;23,83333333333333333333333333333333333333;25,5;,9346405228758169934640522875816993464051;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC07BIS;Percentuale di Laureati occupati a tre anni dal Titolo (LM, LMCU) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);35;36;,9722222222222222222222222222222222222222;0;0;0;17,23333333333333333333333333333333333333;19,06666666666666666666666666666666666667;,9038461538461538461538461538461538461535;23,83333333333333333333333333333333333333;25,5;,9346405228758169934640522875816993464051;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC07TER;Percentuale di Laureati occupati a tre anni dal Titolo (LM, LMCU) - Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;35;35;1;0;0;0;17,23333333333333333333333333333333333333;18,36666666666666666666666666666666666667;,9382940108892921960072595281306715063517;23,83333333333333333333333333333333333333;24,83333333333333333333333333333333333333;,9597315436241610738255033557046979865772;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC08;Percentuale dei docenti di ruolo che appartengono a settori scientifico-disciplinari (SSD) di base e caratterizzanti per corso di studio (L, LMCU, LM), di cui sono docenti di riferimento;7;7;1;0;0;0;7,85897435897435897435897435897435897436;7,92307692307692307692307692307692307692;,9919093851132686084142394822006472491915;6,75;6,75;1;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC09;Valori dellindicatore di Qualità della ricerca dei docenti per le lauree magistrali (QRDLM) (valore di riferimento: 0,8);435,96;414;1,05304347826086956521739130434782608696;0;0;0;287,863069315789473684210526315789473684;284,581659473684210526315789473684210526;1,01153064413277378179526985199639848818;243,136575090909090909090909090909090909;231,111428454545454545454545454545454545;1,0520318130383098678067693669023951061;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC11;Percentuale di laureati (L, LM, LMCU) entro la durata normale del corso che hanno acquisito almeno 12 CFU all’estero*;3;37;,0810810810810810810810810810810810810811;0;0;0;2,69444444444444444444444444444444444444;23,55555555555555555555555555555555555556;,1143867924528301886792452830188679245281;5;27,7;,1805054151624548736462093862815884476534;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC12;Percentuale di studenti iscritti al primo anno del corso di laurea (L) e laurea magistrale (LM, LMCU) che hanno conseguito il precedente titolo di studio all’estero*;2;50;,04;0;0;0;5,82051282051282051282051282051282051282;40,87179487179487179487179487179487179487;,1424090338770388958594730238393977415307;9,83333333333333333333333333333333333333;42,5;,2313725490196078431372549019607843137254;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC18;Percentuale di laureati che si iscriverebbero di nuovo allo stesso corso di studio;40;49;,816326530612244897959183673469387755102;0;0;0;27,54285714285714285714285714285714285714;35,48571428571428571428571428571428571429;,7761674718196457326892109500805152979064;29,5;38,4;,7682291666666666666666666666666666666667;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC19;Ore di docenza erogata da docenti assunti a tempo indeterminato sul totale delle ore di docenza erogata;2490;3782;,6583818085668958223162347964040190375463;0;0;0;1586,102564102564102564102564102564102564;2305,446153846153846153846153846153846154;,6879807457035959444970882770340909596451;1223;1877,833333333333333333333333333333333333;,6512825064347208662465607526404544244254;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC19BIS;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo B sul totale delle ore di docenza erogata;2690;3782;,7112638815441565309360126916975145425701;0;0;0;1726,179487179487179487179487179487179487;2305,446153846153846153846153846153846154;,7487398845987872640481179459117985950769;1324,25;1877,833333333333333333333333333333333333;,7052010295553385994497204224727079080502;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC19TER;Ore di docenza erogata da docenti assunti a tempo indeterminato e ricercatori a tempo determinato di tipo A e B sul totale delle ore di docenza;2852;3782;,7540983606557377049180327868852459016393;0;0;0;1798,076923076923076923076923076923076923;2305,446153846153846153846153846153846154;,7799257944399215236163198846877627557488;1395,416666666666666666666666666666666667;1877,833333333333333333333333333333333333;,7430993165882666193307890299103576817257;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC25;Percentuale di laureandi complessivamente soddisfatti del CdS;45;49;,9183673469387755102040816326530612244898;0;0;0;32,71428571428571428571428571428571428571;35,48571428571428571428571428571428571429;,9219001610305958132045088566827697262478;35,7;38,4;,9296875;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC26;Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - Laureati che dichiarano di svolgere un’attività lavorativa o di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);31;34;,9117647058823529411764705882352941176471;0;0;0;21,67647058823529411764705882352941176471;25,61764705882352941176470588235294117647;,8461538461538461538461538461538461538463;21,5;25,9;,8301158301158301158301158301158301158301;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC26BIS;Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - laureati che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto, o di svolgere attività di formazione retribuita (es. dottorato con borsa, specializzazione in medicina, ecc.);30;34;,8823529411764705882352941176470588235294;0;0;0;22,15151515151515151515151515151515151515;26,24242424242424242424242424242424242424;,8441108545034642032332563510392609699769;21,3;25,8;,8255813953488372093023255813953488372093;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC26TER;Percentuale di Laureati occupati a un anno dal Titolo (LM, LMCU) - Laureati non impegnati in formazione non retribuita che dichiarano di svolgere un’attività lavorativa e regolamentata da un contratto;30;33;,9090909090909090909090909090909090909091;0;0;0;22,15151515151515151515151515151515151515;25,54545454545454545454545454545454545455;,8671411625148279952550415183867141162513;21,3;25,4;,8385826771653543307086614173228346456693;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC27;Rapporto studenti iscritti/docenti complessivo (pesato per le ore di docenza);138;31,51666666666666666666666666666666666668;4,37863564251718667371760973030142781597;0;0;0;118,846153846153846153846153846153846154;18,14038461538461538461538461538461538464;6,55146824976147567051839287607335948267;130,083333333333333333333333333333333333;13,95555555555555555555555555555555555558;9,32125796178343949044585987261146496811;
0;33;0320107301800010;Fisica;LM-17;Fisica;032006;TRIESTE;2;NORD-EST;3018;2;2022;iC28;Rapporto studenti iscritti al primo anno/docenti degli insegnamenti del primo anno (pesato per le ore di docenza);52;25,61666666666666666666666666666666666668;2,02992843201040988939492517891997397528;0;0;0;41,71794871794871794871794871794871794872;12,43952991452991452991452991452991452997;3,35365958397031794836559767765429341943;44,83333333333333333333333333333333333333;11,41527777777777777777777777777777777783;3,92748509551040272539238350164253558825;
